time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin,power_normed
51,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.251955083,3.78E-18,0,0,0,0,0,0,0,0.030787086,0.64871571,0.623992652,0.671240764,0.603920766,0.546269923,0.371207463,0.22354865,0.374997064,0.881731804,0.962572151,0.92373058,1.30E-07,0,1.76E-19,0.581052699,0,0,5.21E-04,1,0.51343837,0.662318018,0.087647763,0.925920194,0.761900889,0.536997231,0.669798766,0.080150882,0.937890533,0.741354277,0
52,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.732777367,0.366024366,0.343210958,0.267222633,0.423731766,0.230023241,0.270607682,0.229314482,0.093596955,0.121607712,0.030787086,0.645007103,0.63708041,0.643590127,0.610042354,0.532951604,0.374410389,0.219798724,0.367438598,0.829865227,0.938804937,0.889309771,1.30E-07,0,1.76E-19,0.604709445,0.044875346,0.008788282,0.088894682,0.828125,0.517267172,0.657245294,0.092720535,0.917361016,0.775335916,0.504276793,0.661321653,0.08862658,0.924426525,0.764314455,0.031003768
53,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.64015421,0.543423771,0.456743259,0.35984579,0.516994899,0.36394672,0.398764856,0.509576369,0.36177297,0.395532371,0.030787086,0.663975888,0.664402743,0.646144851,0.631470797,0.461802903,0.419357283,0.196675411,0.372575793,0.499215801,0.600122144,0.64648865,1.30E-07,0,1.76E-19,0.59210411,0.264598338,0.141944075,0.345151199,0.9375,0.559767731,0.653855915,0.096109945,0.911405491,0.784157709,0.522174002,0.65509132,0.094855872,0.913761926,0.780715292,0.150108485
54,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.884520977,0.706405127,0.150098986,0.115479023,0.250278887,0.076016849,0.110549299,0.4133306,0.237968733,0.275627385,0.030787086,0.506479197,0.693525932,0.523133718,0.683815664,0.455340785,0.411102223,0.227981097,0.376477798,0.512182445,0.57635493,0.65320233,1.30E-07,0,1.76E-19,0.562401752,0.149362881,0.059653795,0.235140772,1,0.4171596,0.589422581,0.160543888,0.76628898,0.92319053,0.43300859,0.595712354,0.154224921,0.783046621,0.912170625,0.139688249
55,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.747114047,3.80E-18,0,0,0,0,0.040230813,0.007269136,0.013878446,0.030787086,0.488934138,0.755421098,0.510615309,0.765370348,0.487440081,0.389079345,0.168161347,0.350517456,0.628882242,0.677365588,0.765093085,1.30E-07,0,1.76E-19,0.524570287,0.005872576,1.33E-04,0.014077164,0.9609375,0.471036107,0.568247533,0.181719136,0.707819954,0.954764666,0.511469871,0.573016913,0.176916572,0.721625551,0.948198763,0.002869133
56,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.746882248,3.80E-18,0,0,0,0,0,0,0,0.030787086,0.527179149,0.769564529,0.537467889,0.750294375,0.539313944,0.363830074,0.171697494,0.34009147,0.888215126,0.950688544,0.928175108,1.30E-07,0,1.76E-19,0.501185414,0,0,5.21E-04,1,0.512868598,0.582372011,0.167594524,0.747293664,0.934564018,0.514793533,0.58686573,0.163070068,0.75972128,0.927252702,0
57,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.253349577,3.81E-18,0,0,0,0,0,0,0,0.030787086,0.607108164,0.585166073,0.619285472,0.553782109,0.568412341,0.376634401,0.218812656,0.365815877,0.93359838,0.986339365,0.954557568,1.30E-07,0,1.76E-19,0.489741013,0,0,5.21E-04,1,0.434916062,0.664962541,0.085003215,0.930211377,0.754790621,0.43724947,0.675704748,0.074245887,0.94653959,0.724949773,0
58,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.253580546,3.81E-18,0,0,0,0,0,0,0,0.024039115,0.582537837,0.526383845,0.593520676,0.501902214,0.568648791,0.373550822,0.212917072,0.36358677,0.946565024,0.992281168,0.962768514,1.30E-07,0,1.76E-19,0.460737018,0,0,5.21E-04,1,0.368773867,0.683326494,0.066639089,0.956675617,0.703586551,0.374890541,0.692509798,0.057443643,0.967752561,0.676656582,0
59,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.253811097,3.82E-18,0,0,0,0,0,0,0,0.024039115,0.484720909,0.432088292,0.510120054,0.415243748,0.534422287,0.353587686,0.237330463,0.3685318,0.907665092,0.915037724,0.943954977,1.30E-07,0,1.76E-19,0.448708929,0,0,5.21E-04,1,0.191585917,0.720318951,0.029646282,0.99128214,0.592962322,0.223900203,0.731759125,0.018200871,0.996719822,0.557178948,0
60,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.737124962,0.366364439,0.337950683,0.262875038,0.419314081,0.224670946,0.265353577,0.222970957,0.090436498,0.117778212,0.057290691,0.290932504,0.259977324,0.294850702,0.26225023,0.48026526,0.302100843,0.225759552,0.426299618,0.959531669,0.992281168,0.96426525,0.27031166,0.021276596,0.030950901,0.447663961,0.00465374,0,0.011470282,1,0.2005049,0.08553535,0.664435875,0.243619562,0.070733969,0.187257322,0.087394841,0.66245754,0.238267839,0.073976078,0.002669293
61,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.644572502,0.543151151,0.451647533,0.355427498,0.513434554,0.357598439,0.392854769,0.505764207,0.355111705,0.3893511,0.117143504,0.442780972,0.103574269,0.435785171,0.110525924,0.463435412,0.307793294,0.224096517,0.374621276,0.875248482,0.968513954,0.915749338,0.38962341,0.063829787,0.0922312,0.485026414,0.03401662,9.32E-04,0.078727842,1,0.383915698,0.946981342,0.803363587,0.663996379,0.027659516,0.366462155,0.950294155,0.799978002,0.653917486,0.024279978,0.044407331
62,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.888080007,0.705709831,0.145567675,0.111919993,0.24550607,0.072932885,0.107095206,0.409178089,0.232863826,0.270646884,0.110493192,0.511842513,0.087400617,0.508310044,0.073933003,0.472011323,0.34688816,0.25606205,0.387698063,0.74558204,0.772434442,0.836276013,0.389756274,0.063829787,0.0923555,0.552222652,0.097617729,0.009454061,0.211678832,0.3359375,0.446567241,0.913901193,0.836444049,0.757903517,0.071647216,0.453487907,0.918316101,0.831950715,0.745724078,0.064546448,0.090327738
63,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.745271345,3.83E-18,0,0,0,0,0.038945107,0.006634488,0.013107101,0.110493192,0.505273578,0.206107887,0.521937678,0.146662853,0.465316947,0.316368847,0.286767118,0.411531785,0.829865227,0.8734451,0.898104062,0.389889138,0.063829787,0.0923555,0.636557145,0.008753463,0.002663116,0.015901981,0.2421875,0.32419195,0.881403596,0.868941952,0.839376009,0.132815806,0.389572024,0.892913934,0.85734864,0.811779792,0.109111952,0.004496403
64,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.745042907,3.84E-18,0,0,0,0,0,0,0,0.110493192,0.453007811,0.228492389,0.474122242,0.143780031,0.455017973,0.297998792,0.321962937,0.42270828,0.842831871,0.867503297,0.923349969,0.390022002,0.063829787,0.0923555,0.697482283,0,0,5.21E-04,0.0546875,0.25342108,0.906260786,0.844084528,0.778154604,0.084511922,0.351654301,0.91953251,0.830734509,0.742390275,0.062681954,0
65,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.255185543,3.84E-18,0,0,0,0,0,0,0,0.110493192,0.418322515,0.26733299,0.398374286,0.206518449,0.400815667,0.253360993,0.348012988,0.41937316,0.790965294,0.784318049,0.926047799,0.390154866,0.063829787,0.0923555,0.7346025,0,0,5.21E-04,0,0.185592452,0.921040617,0.829304557,0.73844268,0.060516867,0.235223116,0.961925524,0.788348576,0.618786698,0.014315066,0
66,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.255413124,3.85E-18,0,0,0,0,0,0,0,0.023927403,0.462504678,0.339954167,0.422177932,0.268647594,0.373705292,0.230911013,0.388938272,0.431349272,0.810415261,0.772434442,0.927729478,1.30E-07,0,1.76E-19,0.771724005,0,0,5.21E-04,0,0.172126947,0.822353857,0.927992249,0.949382525,0.280784141,0.176547684,0.914287094,0.83597905,0.756662866,0.070902937,0
67,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.255640274,3.85E-18,0,0,0,0,0,0,0,0.023927403,0.396415335,0.390874928,0.382742618,0.313663871,0.402112786,0.26324467,0.376093015,0.434509308,0.842831871,0.754609032,0.903695762,1.30E-07,0,1.76E-19,0.80826311,0,0,5.21E-04,0.0078125,0.055988354,0.789638056,0.960708359,0.98465742,0.377087863,0.099710034,0.949085873,0.801186082,0.657523019,0.025461667,0
68,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.741420112,0.36668419,0.332741082,0.258579888,0.414905451,0.219422866,0.260187032,0.216824608,0.087342923,0.114042198,0.023927416,0.334478055,0.409079801,0.325021546,0.372484345,0.455743253,0.312842075,0.237750618,0.413229237,0.823381905,0.718958212,0.887689869,1.30E-07,0,1.76E-19,0.83543229,0.104709141,0.082157124,0.086027112,0,0.036575412,0.282900391,0.467068972,0.010696741,0.602870328,0.055023925,0.176910401,0.57295693,0.05146232,0.279061113,0.016358342
69,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.648907714,0.54286924,0.446633682,0.351092286,0.509899781,0.351401535,0.387074244,0.501966974,0.348591635,0.383287822,0.023927429,0.348190565,0.393994876,0.34855377,0.391253152,0.473824103,0.39436682,0.227996829,0.397831532,0.596465632,0.713016408,0.726619924,1.30E-07,0,1.76E-19,0.839433063,0.395457064,0.367376831,0.211678832,0,0.017905113,0.161943573,0.58802693,0.074389915,0.237595369,0.012961903,0.219438976,0.530435457,0.009054053,0.40527887,0.076538769
70,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.891547756,0.705015278,0.14114706,0.108452244,0.240826382,0.069961175,0.103751398,0.405084028,0.227906721,0.265798365,0.023927441,0.363478912,0.419643555,0.361196123,0.420985662,0.444465779,0.395345734,0.238300798,0.383342337,0.531632411,0.659540178,0.668840228,1.30E-07,0,1.76E-19,0.838116222,0.276565097,0.237150466,0.186913452,0.0078125,0.019721474,0.546384497,0.203582378,0.643612186,0.97893169,0.027123907,0.501714502,0.248207074,0.505707017,0.999967449,0.050531004
71,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.743455908,3.87E-18,0,0,0,0,0.037687012,0.00602559,0.012362197,0.023927543,0.323646797,0.526105403,0.367615096,0.518087063,0.405173216,0.280450756,0.420875578,0.385328035,0.680748819,0.683307391,0.866835356,1.30E-07,0,1.76E-19,0.849514238,0.009085873,0.002929427,0.016162669,0.125,0.158075256,0.445009649,0.304958183,0.330717169,0.97047136,0.148896281,0.510390988,0.239532037,0.532929213,0.998914509,0.002155419
72,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.743230938,3.87E-18,0,0,0,0,0,0,0,0.023928215,0.302875217,0.506089658,0.317659653,0.557716087,0.37946393,0.236488811,0.423482573,0.383143767,0.810415261,0.659540178,0.925310482,1.30E-07,0,1.76E-19,0.848948589,0,0,5.21E-04,0,0.150569512,0.405020792,0.344947418,0.219101654,0.913637622,0.208625679,0.449918983,0.299993943,0.345623099,0.97557101,0
73,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.25699403,3.88E-18,0,0,0,0,0,0,0,0.023928469,0.307116614,0.520411372,0.3044755,0.574962353,0.368983845,0.228710469,0.345064039,0.385877839,0.823381905,0.59418034,0.923665044,1.30E-07,0,1.76E-19,0.832021647,0,0,5.21E-04,0.046875,0.162100036,0.419725067,0.330243004,0.258446115,0.937780411,0.235710279,0.441646386,0.308265158,0.321134111,0.966912203,0
74,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.257218116,3.88E-18,0,0,0,0,0,0,0,0.027195124,0.309564874,0.498034883,0.311378223,0.532626876,0.359744701,0.224867226,0.381945566,0.379686943,0.836348549,0.552587716,0.914535503,0,0,1.76E-19,0.805643603,0,0,5.21E-04,0.0859375,0.136771156,0.408325205,0.341642973,0.227746384,0.919378031,0.182697944,0.434019263,0.315891008,0.298982075,0.957811974,0
75,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.257441757,3.89E-18,0,0,0,0,0,0,0,0.02724434,0.304414836,0.499177696,0.298569564,0.545436996,0.358683194,0.219903597,0.36973887,0.379400831,0.855798515,0.475344272,0.925008375,1.30E-07,0,1.76E-19,0.783922175,0,0,5.21E-04,0.3125,0.142311759,0.401929439,0.3480388,0.211123787,0.908105986,0.205579286,0.425342133,0.324566689,0.274343969,0.946183106,0
76,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.745660874,0.366983688,0.327585107,0.254339126,0.410509421,0.214280301,0.255109796,0.211509164,0.084316818,0.110525471,0.027368369,0.347094401,0.512927503,0.342236254,0.532363927,0.437550885,0.313016402,0.189353244,0.374266839,0.765032006,0.475344272,0.850976799,1.30E-07,0,1.76E-19,0.786362582,0.085429363,0.051131824,0.101407716,0.3125,0.133834265,0.478109761,0.271857758,0.431468725,0.995281189,0.168780479,0.473696,0.276220897,0.418094183,0.993245836,0.016101405
77,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.653158211,0.54257825,0.441704542,0.346841789,0.506394246,0.34535702,0.381424818,0.498188225,0.342214217,0.377344428,0.027357612,0.4062792,0.528368993,0.398395728,0.51293005,0.450521237,0.377475194,0.173180066,0.366469236,0.577015666,0.57635493,0.721682067,1.30E-07,0,1.76E-19,0.765454194,0.229695291,0.170972037,0.20620438,1,0.167096099,0.569182947,0.180783713,0.710488183,0.953535842,0.152829381,0.558656974,0.191274112,0.68035828,0.966337763,0.160942674
78,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.894922995,0.704321772,0.136839192,0.105077005,0.236243769,0.067100281,0.100517448,0.401052296,0.223097102,0.261082341,0.027354898,0.442811556,0.47541601,0.446919793,0.474940933,0.463678569,0.363858235,0.190976485,0.398236144,0.674265497,0.493169682,0.779127743,1.30E-07,0,1.76E-19,0.749158614,0.056177285,0.007723036,0.117570386,1,0.152662475,0.652700067,0.097265804,0.909331766,0.787136877,0.159694533,0.645932941,0.104012721,0.896940306,0.804036841,0.158516044
79,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.741668595,3.90E-18,0,0,0,0,0.036457523,0.005476866,0.011671977,0.027341199,0.445810312,0.460588493,0.462951012,0.445037185,0.460688572,0.349398471,0.211220258,0.453140713,0.719648751,0.606063947,0.807986879,1.30E-07,0,1.76E-19,0.754985182,0.002105263,0,0.005474453,1,0.147025847,0.671346106,0.07861959,0.940078523,0.737341499,0.162479532,0.68852888,0.061423896,0.963190106,0.688294802,8.71E-04
80,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.741447202,3.91E-18,0,0,0,0,0,0,0,0.027325013,0.449155946,0.411301324,0.462019597,0.360867758,0.494995569,0.338757812,0.236317557,0.468409242,0.849315193,0.950688544,0.901859758,1.30E-07,0,1.76E-19,0.774049736,0,0,5.21E-04,1,0.13465668,0.737676689,0.012288381,0.998480254,0.538956238,0.154120997,0.791819307,0.958426383,0.982860013,0.370206906,0
81,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.258774176,3.91E-18,0,0,0,0,0,0,0,0.0273035,0.325188831,0.179293359,0.313388531,0.133759739,0.568903687,0.375986708,0.289621208,0.420303022,0.920631736,0.986339365,0.957168373,1.30E-07,0,1.76E-19,0.789625048,0,0,5.21E-04,1,0.275132861,0.029784309,0.720187442,0.40643793,0.008831539,0.327366745,0.034755308,0.715088282,0.390731882,0.012085448,0
82,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.258994658,3.92E-18,0,0,0,0,0,0,0,0.02393098,0.275720615,0.176408784,0.25720657,0.14790128,0.572123427,0.376431913,0.290608202,0.409461748,0.940081702,0.986339365,0.962529306,1.30E-07,0,1.76E-19,0.807540265,0,0,5.21E-04,0.9765625,0.301563101,0.068493444,0.681477942,0.290946731,0.045800696,0.340279889,0.075595326,0.674255085,0.2705281,0.055767223,0
83,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.259214682,3.92E-18,0,0,0,0,0,0,0,0.023966167,0.293162658,0.150234272,0.279513991,0.129916831,0.574358798,0.377116482,0.28225971,0.414797512,0.953048347,0.998222971,0.965310895,1.30E-07,0,1.76E-19,0.838506636,0,0,5.21E-04,1,0.321655839,0.050061209,0.699910351,0.344811369,0.024692954,0.346915727,0.057203727,0.692643612,0.323255,0.032280717,0
84,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.749845317,0.367263013,0.322485709,0.250154683,0.406129621,0.209244475,0.250123572,0.207613392,0.081394737,0.107374243,0.021312488,0.253647642,0.161381952,0.25520306,0.180691056,0.51413625,0.364579681,0.291193549,0.412452039,0.823381905,0.920979527,0.876192773,1.30E-07,0,1.76E-19,0.870166216,0.048531856,0.01011984,0.094890511,0.734375,0.332986817,0.079321648,0.670649636,0.260563623,0.061057539,0.306000382,0.086588039,0.663264208,0.240429872,0.072655344,0.051672947
85,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.657322382,0.542278401,0.43686292,0.342677618,0.502921532,0.339465738,0.375907872,0.494431571,0.335980807,0.371522737,0.021068503,0.262965839,0.208321398,0.275035248,0.231361385,0.493799905,0.381089799,0.239360439,0.387973498,0.713165429,0.90909592,0.796364699,1.30E-07,0,1.76E-19,0.872142765,0.259390582,0.11677763,0.382168926,0.6953125,0.276373025,0.08790186,0.662069343,0.237267645,0.074592007,0.236146982,0.091119193,0.658733811,0.228375461,0.080214086,0.349277721
86,0.714285714,0.256175975,0.88995992,0.909090909,0.01733238,0.258819045,1,0,0,0.898204532,0.703629623,0.132646058,0.101795468,0.231762124,0.064348739,0.097392896,0.39708675,0.218434593,0.256499265,0.02051258,0.287063738,0.285325526,0.26648516,0.26107273,0.479483802,0.36437317,0.27175862,0.38893005,0.693715463,0.825910673,0.80861233,1.30E-07,0,1.76E-19,0.850862002,0.23434903,0.158988016,0.240615224,0.0546875,0.178194002,0.104032247,0.645938803,0.195589439,0.103345947,0.214290048,0.113702377,0.636154398,0.17176346,0.122825157,0.367448898
87,0.857142857,0.095371312,0.632562594,0.909090909,0.01733238,0.258819045,1,0,0,1,0.739910276,3.94E-18,0,0,0,0,0.035257612,0.005083101,0.011113863,0.026658318,0.266209261,0.340708363,0.206694161,0.294916228,0.442696599,0.285137474,0.344745221,0.399900502,0.836348549,0.808085263,0.930812518,1.30E-07,0,1.76E-19,0.844021389,0.007423823,0.001864181,0.014337852,0.2109375,0.158211813,0.171867321,0.57810309,0.058871432,0.264615833,0.260775594,0.172837399,0.577029252,0.057260081,0.267661004,0.006237867
88,1,0,0.270427199,0.909090909,0.01733238,0.258819045,1,0,0,1,0.739692568,3.94E-18,0,0,0,0,0,0,0,0.026099516,0.249576866,0.415780428,0.23376639,0.417707133,0.393650908,0.236775109,0.374588695,0.401229639,0.868765159,0.796201656,0.95369922,1.30E-07,0,1.76E-19,0.824249452,0,0,5.21E-04,0.0546875,0.16536264,0.265256034,0.484713495,0.002321393,0.548124868,0.190864665,0.273620176,0.476263306,0.005591016,0.57456374,0
89,0,1,0,0.909090909,0.01733238,0.258819045,1,0,0,1,0.26052511,3.95E-18,0,0,0,0,0,0,0,0.025513519,0.326701086,0.441908867,0.331812353,0.442115241,0.392383136,0.236105291,0.440537243,0.390788707,0.907665092,0.689249195,0.952808041,1.30E-07,0,1.76E-19,0.789333849,0,0,5.21E-04,0.0078125,0.066962764,0.372349057,0.377619461,0.140708645,0.847720692,0.068368449,0.397902012,0.352002227,0.20117366,0.900877563,0
90,0.142857143,0.957823644,0.399332025,0.909090909,0.01733238,0.258819045,1,0,0,1,0.260741879,3.95E-18,0,0,0,0,0,0,0,0.023873976,0.349487129,0.43384007,0.384910341,0.395882984,0.398157705,0.244323473,0.388470919,0.38599634,0.875248482,0.831852476,0.943629992,1.30E-07,0,1.76E-19,0.75756217,0,0,5.21E-04,0.484375,0.038956431,0.440369899,0.309597977,0.317080713,0.965339134,0.030418567,0.740819983,0.009141527,0.999167845,0.528835379,0
91,0.285714286,0.838278027,0.732543693,0.909090909,0.01733238,0.258819045,1,0,0,1,0.260958176,3.95E-18,0,0,0,0,0,0,0,0.023813205,0.421239985,0.488633973,0.482392017,0.479470715,0.36966217,0.215218891,0.259423287,0.390260255,0.907665092,0.885328707,0.959658743,0.142297328,0,1.76E-19,0.730344028,0,0,5.21E-04,0.703125,0.138802391,0.616208471,0.133757745,0.83339072,0.87262674,0.208240731,0.667200663,0.082748551,0.933894203,0.748466952,0
92,0.428571429,0.661157201,0.944462683,0.909090909,0.01733238,0.258819045,1,0,0,0.753971514,0.367522252,0.317445838,0.246028486,0.401769709,0.204316498,0.245229975,0.203734634,0.07848716,0.104238197,0.023763647,0.471720663,0.559435264,0.49327718,0.546657466,0.430367679,0.296184449,0.179068247,0.381693993,0.810415261,0.808085263,0.878246213,0.158240991,0,1.76E-19,0.702074475,0.07501385,0.042609854,0.09358707,0.375,0.254219854,0.615912852,0.134053367,0.832698274,0.873245117,0.272084211,0.629913058,0.120029929,0.864394979,0.842368672,0.040125043
93,0.571428571,0.455788372,1,0.909090909,0.01733238,0.258819045,1,0,0,0.661398636,0.541969919,0.432111589,0.338601364,0.499485248,0.333728444,0.37052472,0.490700646,0.329892653,0.365824485,0.030374917,0.566719114,0.559274009,0.552193245,0.53725799,0.424017078,0.320678749,0.106476351,0.357422563,0.687232141,0.808085263,0.805554024,0.249119874,0.010638298,1.76E-19,0.673964695,0.23567867,0.124500666,0.311261731,0.953125,0.366115302,0.66320356,0.086762212,0.927370281,0.7595279,0.337185422,0.662789657,0.08715882,0.926845342,0.760390208,0.114108713
